user_id,timestamp,event_type,amount
U4052,2026-02-06 13:00:00,view,0.0
U4184,2026-02-25 11:00:00,view,0.0
U3899,2026-02-01 21:00:00,view,0.0
U5838,2026-02-27 19:00:00,purchase,381.43
U3861,2026-02-27 10:00:00,view,0.0
U2486,2026-01-01 12:00:00,view,0.0
U2189,2026-01-02 19:00:00,view,0.0
U2259,2026-01-08 22:00:00,add_to_cart,0.0
U3106,2026-01-23 19:00:00,add_to_cart,0.0
U3595,2026-01-08 00:00:00,view,0.0
U1435,2026-02-02 22:00:00,purchase,10.84
U2689,2026-01-17 22:00:00,view,0.0
U5534,2026-01-08 10:00:00,view,0.0
U3939,2026-01-26 06:00:00,view,0.0
U4378,2026-02-18 19:00:00,view,0.0
U3552,2026-02-05 10:00:00,view,0.0
U4984,2026-02-20 12:00:00,view,0.0
U1091,2026-01-14 15:00:00,view,0.0
U4684,2026-01-18 08:00:00,view,0.0
U3568,2026-01-21 05:00:00,add_to_cart,0.0
U4608,2026-02-13 07:00:00,view,0.0
U4608,2026-01-30 12:00:00,view,0.0
U5126,2026-02-10 15:00:00,view,0.0
U3820,2026-02-12 02:00:00,purchase,245.96
U1232,2026-02-25 17:00:00,view,0.0
U5732,2026-01-02 05:00:00,add_to_cart,0.0
U1227,2026-01-31 12:00:00,view,0.0
U4172,2026-02-15 18:00:00,view,0.0
U1734,2026-02-18 02:00:00,view,0.0
U2247,2026-02-02 11:00:00,view,0.0
U3220,2026-01-04 14:00:00,view,0.0
U4351,2026-02-18 20:00:00,view,0.0
U2733,2026-02-14 06:00:00,view,0.0
U3762,2026-01-31 00:00:00,view,0.0
U5972,2026-02-27 13:00:00,view,0.0
U3814,2026-01-01 12:00:00,purchase,468.02
U5935,2026-01-29 16:00:00,view,0.0
U1427,2026-02-21 06:00:00,view,0.0
U5767,2026-02-18 17:00:00,view,0.0
U4194,2026-01-29 21:00:00,view,0.0
U5592,2026-02-12 08:00:00,view,0.0
U5999,2026-02-20 07:00:00,view,0.0
U4661,2026-02-27 14:00:00,view,0.0
U4293,2026-01-31 04:00:00,view,0.0
U5178,2026-01-11 04:00:00,view,0.0
U1329,2026-02-05 00:00:00,purchase,488.29
U4342,2026-01-27 19:00:00,view,0.0
U3061,2026-02-18 03:00:00,view,0.0
U2239,2026-02-05 14:00:00,view,0.0
U1516,2026-02-08 12:00:00,view,0.0
U2836,2026-02-03 07:00:00,view,0.0
U4064,2026-02-15 21:00:00,view,0.0
U1086,2026-01-13 04:00:00,view,0.0
U5525,2026-02-28 03:00:00,view,0.0
U1597,2026-01-12 23:00:00,view,0.0
U3084,2026-02-12 17:00:00,add_to_cart,0.0
U2304,2026-02-07 17:00:00,view,0.0
U5859,2026-02-28 06:00:00,view,0.0
U1333,2026-01-22 12:00:00,view,0.0
U3382,2026-01-05 17:00:00,view,0.0
U2426,2026-01-16 20:00:00,view,0.0
U2972,2026-01-24 02:00:00,view,0.0
U2873,2026-01-22 06:00:00,view,0.0
U3269,2026-01-12 02:00:00,view,0.0
U3151,2026-01-28 17:00:00,add_to_cart,0.0
U5084,2026-01-15 18:00:00,view,0.0
U3799,2026-01-30 10:00:00,view,0.0
U3746,2026-01-14 12:00:00,view,0.0
U4931,2026-01-11 13:00:00,add_to_cart,0.0
U3670,2026-01-10 03:00:00,view,0.0
U4494,2026-02-02 21:00:00,view,0.0
U4082,2026-02-04 00:00:00,view,0.0
U4433,2026-02-18 01:00:00,view,0.0
U3692,2026-01-21 18:00:00,view,0.0
U3452,2026-02-05 13:00:00,purchase,330.24
U5167,2026-02-16 05:00:00,add_to_cart,0.0
U3478,2026-01-04 13:00:00,view,0.0
U2560,2026-02-26 19:00:00,purchase,157.74
U1750,2026-03-01 21:00:00,add_to_cart,0.0
U1649,2026-02-05 06:00:00,view,0.0
U4958,2026-01-13 12:00:00,view,0.0
U4033,2026-01-02 02:00:00,view,0.0
U2598,2026-01-02 16:00:00,view,0.0
U1778,2026-01-03 22:00:00,view,0.0
U1607,2026-02-16 16:00:00,view,0.0
U1990,2026-01-21 22:00:00,view,0.0
U5062,2026-01-01 20:00:00,view,0.0
U2280,2026-01-13 21:00:00,add_to_cart,0.0
U2619,2026-02-18 19:00:00,view,0.0
U2605,2026-01-20 05:00:00,purchase,27.26
U5405,2026-01-16 07:00:00,view,0.0
U2295,2026-01-22 14:00:00,view,0.0
U2069,2026-01-28 00:00:00,view,0.0
U4683,2026-02-26 05:00:00,view,0.0
U2731,2026-01-04 09:00:00,view,0.0
U1774,2026-01-06 22:00:00,view,0.0
U5515,2026-01-11 20:00:00,view,0.0
U4400,2026-01-10 01:00:00,view,0.0
U1663,2026-02-19 10:00:00,purchase,463.44
U4588,2026-02-19 04:00:00,view,0.0
U5595,2026-02-01 16:00:00,view,0.0
U1273,2026-01-13 04:00:00,view,0.0
U1921,2026-01-05 08:00:00,view,0.0
U2597,2026-01-26 13:00:00,add_to_cart,0.0
U3293,2026-02-19 18:00:00,view,0.0
U5008,2026-02-13 19:00:00,add_to_cart,0.0
U5644,2026-01-28 23:00:00,view,0.0
U4862,2026-02-09 19:00:00,purchase,37.9
U3359,2026-01-01 01:00:00,view,0.0
U4331,2026-02-22 00:00:00,add_to_cart,0.0
U2020,2026-02-12 10:00:00,add_to_cart,0.0
U2055,2026-02-12 05:00:00,view,0.0
U3651,2026-01-11 08:00:00,view,0.0
U1282,2026-01-13 02:00:00,purchase,372.37
U1803,2026-02-24 03:00:00,view,0.0
U4226,2026-01-26 12:00:00,view,0.0
U4973,2026-01-11 16:00:00,view,0.0
U4276,2026-01-19 18:00:00,add_to_cart,0.0
U5169,2026-01-25 14:00:00,view,0.0
U5770,2026-01-27 04:00:00,view,0.0
U5026,2026-02-09 16:00:00,view,0.0
U1756,2026-02-26 00:00:00,purchase,19.04
U2503,2026-02-01 15:00:00,purchase,63.05
U2238,2026-01-05 06:00:00,view,0.0
U1673,2026-02-25 21:00:00,view,0.0
U5372,2026-02-25 09:00:00,view,0.0
U4884,2026-02-12 18:00:00,view,0.0
U1373,2026-01-02 11:00:00,purchase,439.18
U1755,2026-03-01 17:00:00,view,0.0
U1342,2026-01-22 02:00:00,purchase,87.46
U2723,2026-01-01 18:00:00,view,0.0
U2372,2026-01-08 12:00:00,view,0.0
U3460,2026-02-04 06:00:00,view,0.0
U1158,2026-03-01 23:00:00,view,0.0
U3653,2026-01-12 02:00:00,add_to_cart,0.0
U5543,2026-01-05 22:00:00,view,0.0
U4400,2026-02-06 00:00:00,view,0.0
U4585,2026-01-26 02:00:00,view,0.0
U5745,2026-01-21 05:00:00,add_to_cart,0.0
U4785,2026-01-09 16:00:00,add_to_cart,0.0
U2871,2026-02-04 18:00:00,view,0.0
U5748,2026-02-28 06:00:00,view,0.0
U4673,2026-02-23 14:00:00,view,0.0
U5752,2026-01-15 05:00:00,add_to_cart,0.0
U2757,2026-01-16 15:00:00,view,0.0
U2005,2026-02-02 01:00:00,view,0.0
U1911,2026-02-17 04:00:00,view,0.0
U4824,2026-01-12 04:00:00,view,0.0
U2622,2026-02-04 15:00:00,purchase,428.23
U2437,2026-01-17 09:00:00,view,0.0
U3550,2026-02-16 07:00:00,purchase,442.52
U1160,2026-02-28 02:00:00,view,0.0
U2520,2026-01-28 19:00:00,view,0.0
U4260,2026-02-11 04:00:00,view,0.0
U1526,2026-02-06 00:00:00,add_to_cart,0.0
U5922,2026-02-09 19:00:00,view,0.0
U1834,2026-02-04 15:00:00,view,0.0
U4211,2026-02-10 15:00:00,view,0.0
U3098,2026-01-29 18:00:00,view,0.0
U2338,2026-01-31 08:00:00,view,0.0
U5067,2026-01-26 07:00:00,view,0.0
U2542,2026-01-11 02:00:00,purchase,286.21
U5769,2026-02-18 12:00:00,view,0.0
U4892,2026-02-09 10:00:00,view,0.0
U3750,2026-01-13 06:00:00,view,0.0
U4455,2026-02-18 09:00:00,view,0.0
U3560,2026-01-08 14:00:00,view,0.0
U3884,2026-01-04 12:00:00,add_to_cart,0.0
U4160,2026-02-15 11:00:00,view,0.0
U5311,2026-02-16 09:00:00,view,0.0
U3912,2026-02-12 05:00:00,view,0.0
U5785,2026-01-09 12:00:00,purchase,148.48
U3492,2026-02-18 10:00:00,view,0.0
U3348,2026-02-11 04:00:00,view,0.0
U2225,2026-02-19 05:00:00,view,0.0
U3683,2026-01-23 06:00:00,view,0.0
U3658,2026-02-21 19:00:00,view,0.0
U2948,2026-02-03 04:00:00,view,0.0
U3437,2026-02-02 10:00:00,view,0.0
U1954,2026-02-10 17:00:00,view,0.0
U3189,2026-02-03 16:00:00,view,0.0
U2158,2026-01-01 21:00:00,view,0.0
U4158,2026-02-09 13:00:00,view,0.0
U5664,2026-01-10 11:00:00,view,0.0
U2004,2026-01-13 14:00:00,add_to_cart,0.0
U2629,2026-02-06 06:00:00,view,0.0
U1346,2026-01-02 00:00:00,view,0.0
U3945,2026-02-22 22:00:00,view,0.0
U2530,2026-01-27 19:00:00,view,0.0
U3901,2026-02-16 06:00:00,view,0.0
U2164,2026-01-28 12:00:00,view,0.0
U4767,2026-02-04 22:00:00,add_to_cart,0.0
U5606,2026-01-09 17:00:00,add_to_cart,0.0
U4970,2026-02-27 21:00:00,view,0.0
U5605,2026-01-24 13:00:00,add_to_cart,0.0
U4893,2026-02-27 20:00:00,view,0.0
U4404,2026-02-13 18:00:00,purchase,69.42
U4146,2026-01-28 21:00:00,add_to_cart,0.0
U5558,2026-01-08 05:00:00,view,0.0
U4039,2026-02-04 23:00:00,purchase,141.03
U1987,2026-02-27 00:00:00,view,0.0
U1285,2026-02-15 20:00:00,view,0.0
U4597,2026-02-03 06:00:00,add_to_cart,0.0
U3691,2026-01-27 09:00:00,view,0.0
U4210,2026-02-11 17:00:00,view,0.0
U1564,2026-01-07 00:00:00,view,0.0
U1589,2026-01-06 18:00:00,view,0.0
U4592,2026-02-18 18:00:00,view,0.0
U1559,2026-01-04 15:00:00,view,0.0
U1859,2026-02-24 11:00:00,add_to_cart,0.0
U3374,2026-01-09 01:00:00,view,0.0
U2014,2026-01-10 00:00:00,view,0.0
U4015,2026-02-08 13:00:00,add_to_cart,0.0
U4814,2026-02-03 02:00:00,view,0.0
U2346,2026-01-04 03:00:00,view,0.0
U1162,2026-02-21 21:00:00,view,0.0
U3671,2026-02-27 18:00:00,view,0.0
U1570,2026-02-13 05:00:00,view,0.0
U1993,2026-02-24 03:00:00,view,0.0
U3798,2026-02-16 15:00:00,add_to_cart,0.0
U1603,2026-02-07 03:00:00,view,0.0
U2085,2026-02-23 00:00:00,view,0.0
U2031,2026-02-05 20:00:00,add_to_cart,0.0
U3615,2026-01-20 22:00:00,view,0.0
U2898,2026-01-12 08:00:00,view,0.0
U1334,2026-01-20 13:00:00,view,0.0
U5238,2026-01-21 09:00:00,view,0.0
U2463,2026-02-22 08:00:00,view,0.0
U3873,2026-02-04 11:00:00,view,0.0
U5560,2026-02-13 03:00:00,view,0.0
U2101,2026-01-18 01:00:00,add_to_cart,0.0
U1995,2026-02-09 02:00:00,add_to_cart,0.0
U1526,2026-01-28 04:00:00,view,0.0
U2684,2026-02-05 21:00:00,view,0.0
U2416,2026-02-06 15:00:00,view,0.0
U4075,2026-01-23 09:00:00,view,0.0
U5053,2026-01-28 20:00:00,view,0.0
U3963,2026-01-24 11:00:00,view,0.0
U5219,2026-02-20 12:00:00,purchase,220.72
U1185,2026-01-17 13:00:00,view,0.0
U5207,2026-01-12 17:00:00,purchase,339.48
U3451,2026-01-26 06:00:00,view,0.0
U1351,2026-01-10 12:00:00,view,0.0
U3920,2026-01-24 17:00:00,view,0.0
U2491,2026-02-11 18:00:00,view,0.0
U1758,2026-02-24 12:00:00,purchase,434.56
U1097,2026-01-24 00:00:00,view,0.0
U1321,2026-02-19 10:00:00,view,0.0
U4617,2026-01-28 06:00:00,view,0.0
U3709,2026-02-07 19:00:00,purchase,389.16
U3765,2026-01-24 04:00:00,view,0.0
U1425,2026-01-27 07:00:00,add_to_cart,0.0
U4709,2026-02-11 08:00:00,view,0.0
U5244,2026-02-16 08:00:00,view,0.0
U5992,2026-01-16 06:00:00,view,0.0
U1090,2026-03-01 17:00:00,view,0.0
U1983,2026-01-03 15:00:00,view,0.0
U1953,2026-01-03 03:00:00,view,0.0
U1185,2026-01-14 09:00:00,purchase,418.54
U1702,2026-02-06 20:00:00,add_to_cart,0.0
U5056,2026-02-01 14:00:00,view,0.0
U3301,2026-01-10 15:00:00,add_to_cart,0.0
U5519,2026-02-19 14:00:00,purchase,241.96
U4145,2026-02-18 05:00:00,view,0.0
U5123,2026-02-18 13:00:00,view,0.0
U4247,2026-02-01 21:00:00,view,0.0
U5397,2026-01-13 21:00:00,view,0.0
U5077,2026-02-13 23:00:00,view,0.0
U5541,2026-01-08 16:00:00,view,0.0
U4766,2026-02-19 18:00:00,view,0.0
U3281,2026-02-02 15:00:00,view,0.0
U2887,2026-01-12 21:00:00,view,0.0
U1025,2026-02-03 17:00:00,view,0.0
U4642,2026-01-20 19:00:00,add_to_cart,0.0
U1916,2026-02-23 09:00:00,add_to_cart,0.0
U3365,2026-02-05 22:00:00,view,0.0
U3307,2026-01-07 00:00:00,view,0.0
U2848,2026-01-17 20:00:00,view,0.0
U4239,2026-02-28 17:00:00,view,0.0
U3805,2026-01-23 08:00:00,purchase,494.4
U5615,2026-01-06 12:00:00,view,0.0
U2953,2026-01-09 00:00:00,view,0.0
U4597,2026-02-12 06:00:00,add_to_cart,0.0
U3265,2026-01-11 17:00:00,view,0.0
U3062,2026-02-10 15:00:00,view,0.0
U3123,2026-02-23 12:00:00,view,0.0
U2021,2026-02-05 13:00:00,view,0.0
U4599,2026-01-29 12:00:00,view,0.0
U3109,2026-01-20 22:00:00,purchase,438.5
U2879,2026-02-03 13:00:00,view,0.0
U1410,2026-02-17 05:00:00,add_to_cart,0.0
U5898,2026-01-05 13:00:00,view,0.0
U2970,2026-01-15 12:00:00,view,0.0
U2797,2026-01-09 10:00:00,add_to_cart,0.0
U2807,2026-01-19 18:00:00,view,0.0
U4463,2026-01-06 02:00:00,view,0.0
U2221,2026-02-13 10:00:00,view,0.0
U1923,2026-01-19 15:00:00,view,0.0
U2977,2026-01-15 06:00:00,add_to_cart,0.0
U2848,2026-01-17 10:00:00,view,0.0
U2664,2026-01-31 11:00:00,view,0.0
U1610,2026-01-06 02:00:00,purchase,309.61
U2139,2026-01-01 15:00:00,view,0.0
U1108,2026-02-22 14:00:00,view,0.0
U1583,2026-02-26 13:00:00,view,0.0
U5125,2026-01-06 05:00:00,view,0.0
U5692,2026-01-16 07:00:00,view,0.0
U1730,2026-02-12 11:00:00,view,0.0
U1298,2026-02-21 22:00:00,view,0.0
U5021,2026-02-15 18:00:00,add_to_cart,0.0
U4974,2026-01-21 04:00:00,view,0.0
U1395,2026-02-07 23:00:00,view,0.0
U4151,2026-01-26 13:00:00,view,0.0
U1439,2026-02-20 19:00:00,view,0.0
U2474,2026-01-12 00:00:00,view,0.0
U3992,2026-01-01 18:00:00,view,0.0
U2729,2026-02-14 07:00:00,view,0.0
U5221,2026-01-27 00:00:00,view,0.0
U3924,2026-02-19 02:00:00,view,0.0
U3760,2026-01-21 22:00:00,add_to_cart,0.0
U3429,2026-01-18 16:00:00,view,0.0
U5085,2026-01-03 09:00:00,add_to_cart,0.0
U5316,2026-01-26 08:00:00,view,0.0
U2402,2026-02-16 23:00:00,view,0.0
U3610,2026-01-09 13:00:00,view,0.0
U3113,2026-01-07 07:00:00,view,0.0
U4749,2026-02-28 18:00:00,view,0.0
U2975,2026-01-30 09:00:00,add_to_cart,0.0
U5958,2026-02-01 15:00:00,view,0.0
U5545,2026-01-02 02:00:00,add_to_cart,0.0
U4730,2026-02-10 10:00:00,add_to_cart,0.0
U4025,2026-02-14 21:00:00,view,0.0
U5909,2026-02-08 08:00:00,view,0.0
U5496,2026-02-22 08:00:00,view,0.0
U3122,2026-02-09 13:00:00,purchase,374.04
U2721,2026-01-30 00:00:00,view,0.0
U5620,2026-02-25 03:00:00,add_to_cart,0.0
U5794,2026-01-31 16:00:00,view,0.0
U1976,2026-01-03 14:00:00,view,0.0
U1568,2026-01-31 07:00:00,view,0.0
U4593,2026-01-28 11:00:00,view,0.0
U3665,2026-01-21 16:00:00,view,0.0
U4174,2026-01-29 17:00:00,view,0.0
U5358,2026-02-10 06:00:00,view,0.0
U5493,2026-01-16 20:00:00,add_to_cart,0.0
U1468,2026-01-31 04:00:00,view,0.0
U3832,2026-02-28 23:00:00,view,0.0
U4950,2026-02-01 17:00:00,view,0.0
U1885,2026-01-03 04:00:00,view,0.0
U3630,2026-02-03 10:00:00,add_to_cart,0.0
U4744,2026-01-15 09:00:00,view,0.0
U2859,2026-02-16 04:00:00,view,0.0
U1357,2026-01-20 15:00:00,view,0.0
U1040,2026-01-04 08:00:00,view,0.0
U2226,2026-02-10 00:00:00,view,0.0
U2504,2026-01-07 00:00:00,purchase,398.44
U4075,2026-02-06 13:00:00,view,0.0
U2870,2026-01-04 01:00:00,view,0.0
U4242,2026-01-15 05:00:00,view,0.0
U3212,2026-02-11 12:00:00,purchase,449.46
U2728,2026-01-31 10:00:00,view,0.0
U4522,2026-01-05 02:00:00,view,0.0
U1607,2026-02-07 09:00:00,view,0.0
U3439,2026-01-27 12:00:00,add_to_cart,0.0
U4177,2026-02-24 05:00:00,view,0.0
U3987,2026-02-01 15:00:00,purchase,232.93
U3464,2026-02-28 10:00:00,add_to_cart,0.0
U4481,2026-02-12 16:00:00,view,0.0
U3775,2026-01-23 06:00:00,view,0.0
U3338,2026-02-10 20:00:00,view,0.0
U1486,2026-01-22 09:00:00,view,0.0
U4456,2026-02-07 21:00:00,view,0.0
U4359,2026-01-23 10:00:00,view,0.0
U5089,2026-01-19 06:00:00,view,0.0
U3458,2026-01-28 10:00:00,add_to_cart,0.0
U1685,2026-02-19 14:00:00,view,0.0
U4771,2026-01-27 08:00:00,purchase,497.27
U2323,2026-01-24 01:00:00,view,0.0
U5970,2026-02-10 22:00:00,view,0.0
U5336,2026-02-22 20:00:00,add_to_cart,0.0
U2713,2026-02-18 00:00:00,view,0.0
U3907,2026-02-27 22:00:00,view,0.0
U5301,2026-02-10 19:00:00,view,0.0
U3119,2026-01-19 15:00:00,view,0.0
U4147,2026-02-20 19:00:00,view,0.0
U1429,2026-02-20 23:00:00,view,0.0
U1247,2026-02-13 12:00:00,purchase,241.94
U5416,2026-02-06 06:00:00,view,0.0
U2216,2026-02-12 00:00:00,view,0.0
U4775,2026-01-10 11:00:00,view,0.0
U5092,2026-01-02 18:00:00,view,0.0
U3131,2026-01-06 22:00:00,view,0.0
U3566,2026-01-26 21:00:00,view,0.0
U5446,2026-01-18 08:00:00,view,0.0
U5219,2026-01-05 22:00:00,view,0.0
U4839,2026-01-02 10:00:00,view,0.0
U3684,2026-01-01 09:00:00,view,0.0
U4318,2026-01-05 08:00:00,view,0.0
U2465,2026-01-04 23:00:00,view,0.0
U4695,2026-02-27 03:00:00,view,0.0
U2827,2026-02-25 16:00:00,purchase,261.77
U3119,2026-01-20 18:00:00,view,0.0
U3563,2026-01-13 18:00:00,view,0.0
U3511,2026-01-20 08:00:00,add_to_cart,0.0
U3969,2026-01-30 05:00:00,add_to_cart,0.0
U3789,2026-02-25 03:00:00,view,0.0
U2690,2026-02-02 20:00:00,add_to_cart,0.0
U4488,2026-02-26 18:00:00,add_to_cart,0.0
U3640,2026-01-05 07:00:00,add_to_cart,0.0
U2273,2026-02-14 06:00:00,add_to_cart,0.0
U1525,2026-01-18 01:00:00,purchase,135.46
U5517,2026-02-15 18:00:00,add_to_cart,0.0
U4712,2026-02-17 08:00:00,view,0.0
U4355,2026-01-13 00:00:00,view,0.0
U4790,2026-01-30 13:00:00,purchase,110.83
U4620,2026-01-08 00:00:00,view,0.0
U3366,2026-02-19 00:00:00,view,0.0
U1685,2026-01-10 17:00:00,view,0.0
U3772,2026-01-22 18:00:00,view,0.0
U4628,2026-02-09 12:00:00,view,0.0
U4558,2026-01-31 01:00:00,view,0.0
U2266,2026-02-02 10:00:00,purchase,441.18
U3160,2026-01-09 20:00:00,view,0.0
U2838,2026-02-09 02:00:00,view,0.0
U2117,2026-02-03 23:00:00,view,0.0
U2839,2026-02-14 12:00:00,view,0.0
U4319,2026-01-17 19:00:00,add_to_cart,0.0
U2489,2026-02-03 15:00:00,view,0.0
U2735,2026-01-16 06:00:00,view,0.0
U4298,2026-02-12 09:00:00,view,0.0
U5941,2026-02-14 17:00:00,purchase,497.61
U4094,2026-02-25 02:00:00,view,0.0
U3309,2026-01-26 02:00:00,view,0.0
U5492,2026-01-17 13:00:00,view,0.0
U4394,2026-02-23 14:00:00,purchase,87.92
U1682,2026-02-17 05:00:00,view,0.0
U4630,2026-02-16 16:00:00,view,0.0
U2099,2026-02-13 08:00:00,add_to_cart,0.0
U2312,2026-01-27 02:00:00,purchase,258.07
U2577,2026-01-04 03:00:00,view,0.0
U3488,2026-02-28 23:00:00,view,0.0
U5467,2026-02-25 23:00:00,view,0.0
U5032,2026-02-08 11:00:00,view,0.0
U3114,2026-01-30 00:00:00,view,0.0
U5041,2026-02-07 02:00:00,view,0.0
U5132,2026-02-21 19:00:00,purchase,162.95
U2754,2026-01-01 18:00:00,view,0.0
U4401,2026-02-24 15:00:00,add_to_cart,0.0
U4684,2026-02-06 13:00:00,view,0.0
U4511,2026-01-17 21:00:00,view,0.0
U5364,2026-01-24 15:00:00,view,0.0
U4171,2026-02-17 03:00:00,view,0.0
U5485,2026-02-08 01:00:00,view,0.0
U4567,2026-01-13 19:00:00,view,0.0
U3631,2026-02-11 20:00:00,view,0.0
U3465,2026-02-13 15:00:00,add_to_cart,0.0
U2280,2026-01-29 09:00:00,purchase,200.42
U1014,2026-01-23 16:00:00,purchase,367.73
U2262,2026-01-26 07:00:00,view,0.0
U2931,2026-01-19 11:00:00,view,0.0
U4129,2026-01-13 03:00:00,purchase,496.57
U3028,2026-01-08 07:00:00,view,0.0
U4959,2026-01-22 07:00:00,add_to_cart,0.0
U1668,2026-01-01 11:00:00,purchase,178.99
U1755,2026-02-21 09:00:00,view,0.0
U3132,2026-01-24 18:00:00,add_to_cart,0.0
U1998,2026-02-20 16:00:00,view,0.0
U5602,2026-02-20 08:00:00,add_to_cart,0.0
U1859,2026-02-03 21:00:00,view,0.0
U3880,2026-01-26 19:00:00,purchase,94.2
U5812,2026-01-08 17:00:00,view,0.0
U4140,2026-02-08 19:00:00,view,0.0
U2616,2026-02-12 02:00:00,view,0.0
U5046,2026-01-11 01:00:00,purchase,379.62
U1291,2026-02-06 22:00:00,view,0.0
U1573,2026-01-26 01:00:00,add_to_cart,0.0
U3762,2026-01-08 13:00:00,view,0.0
U1808,2026-01-10 02:00:00,view,0.0
U5650,2026-02-26 03:00:00,view,0.0
U4620,2026-01-09 14:00:00,view,0.0
U1451,2026-02-13 14:00:00,add_to_cart,0.0
U2037,2026-01-26 14:00:00,purchase,127.08
U2456,2026-01-23 19:00:00,view,0.0
U1222,2026-01-29 09:00:00,view,0.0
U4965,2026-01-04 17:00:00,view,0.0
U2726,2026-01-07 18:00:00,view,0.0
U5417,2026-02-12 22:00:00,view,0.0
U5034,2026-01-27 15:00:00,view,0.0
U5019,2026-01-03 15:00:00,view,0.0
U2799,2026-01-24 02:00:00,view,0.0
U4452,2026-02-16 23:00:00,view,0.0
U2469,2026-02-03 15:00:00,view,0.0
U1474,2026-02-24 14:00:00,add_to_cart,0.0
U5717,2026-02-17 11:00:00,view,0.0
U4533,2026-01-02 04:00:00,view,0.0
U1125,2026-01-18 12:00:00,view,0.0
U4400,2026-01-10 19:00:00,view,0.0
U3788,2026-02-10 21:00:00,add_to_cart,0.0
U1629,2026-02-07 16:00:00,purchase,285.23
U3585,2026-02-19 20:00:00,view,0.0
U1261,2026-01-02 09:00:00,view,0.0
U5634,2026-01-18 01:00:00,view,0.0
U3772,2026-02-01 10:00:00,add_to_cart,0.0
U5257,2026-01-14 04:00:00,view,0.0
U2571,2026-02-01 21:00:00,view,0.0
U2288,2026-01-25 10:00:00,add_to_cart,0.0
U2581,2026-01-13 01:00:00,purchase,148.1
U2873,2026-01-03 06:00:00,view,0.0
U4894,2026-02-12 15:00:00,view,0.0
U1953,2026-01-14 04:00:00,view,0.0
U2910,2026-01-20 20:00:00,view,0.0
U1603,2026-02-07 09:00:00,view,0.0
U5712,2026-01-17 00:00:00,add_to_cart,0.0
U5617,2026-02-02 22:00:00,add_to_cart,0.0
U3217,2026-02-27 15:00:00,view,0.0
U4569,2026-01-10 07:00:00,add_to_cart,0.0
U5319,2026-02-14 04:00:00,view,0.0
U4726,2026-01-17 14:00:00,view,0.0
U3472,2026-01-27 08:00:00,purchase,100.82
U3566,2026-02-24 03:00:00,view,0.0
U3674,2026-02-20 12:00:00,view,0.0
U2289,2026-01-03 17:00:00,view,0.0
U1938,2026-01-27 21:00:00,view,0.0
U3667,2026-02-02 20:00:00,add_to_cart,0.0
U2930,2026-01-29 05:00:00,view,0.0
U1356,2026-01-15 21:00:00,view,0.0
U3749,2026-01-15 06:00:00,view,0.0
U4577,2026-02-15 18:00:00,add_to_cart,0.0
U5093,2026-01-07 11:00:00,view,0.0
U4356,2026-01-07 13:00:00,view,0.0
U5445,2026-02-03 07:00:00,view,0.0
U4382,2026-02-03 19:00:00,view,0.0
U1526,2026-01-05 21:00:00,view,0.0
U4756,2026-01-29 21:00:00,view,0.0
U2263,2026-03-01 04:00:00,view,0.0
U1283,2026-01-11 22:00:00,view,0.0
U5329,2026-01-27 22:00:00,view,0.0
U5850,2026-01-26 10:00:00,view,0.0
U4491,2026-02-07 22:00:00,view,0.0
U4855,2026-03-01 15:00:00,add_to_cart,0.0
U5136,2026-01-17 19:00:00,view,0.0
U5096,2026-01-06 09:00:00,view,0.0
U5583,2026-01-23 18:00:00,view,0.0
U1486,2026-01-19 10:00:00,view,0.0
U4456,2026-02-26 17:00:00,add_to_cart,0.0
U5193,2026-02-01 16:00:00,purchase,79.19
U3795,2026-02-28 21:00:00,view,0.0
U3263,2026-01-13 06:00:00,view,0.0
U3099,2026-01-11 10:00:00,view,0.0
U1851,2026-02-03 14:00:00,add_to_cart,0.0
U5721,2026-02-23 21:00:00,purchase,90.55
U3379,2026-01-29 11:00:00,view,0.0
U2001,2026-02-10 14:00:00,add_to_cart,0.0
U2501,2026-02-15 23:00:00,purchase,271.0
U5063,2026-01-11 02:00:00,purchase,379.23
U4487,2026-01-31 23:00:00,view,0.0
U5928,2026-02-15 08:00:00,add_to_cart,0.0
U4643,2026-01-10 22:00:00,view,0.0
U3306,2026-02-23 13:00:00,add_to_cart,0.0
U5908,2026-02-04 21:00:00,view,0.0
U1837,2026-02-21 13:00:00,add_to_cart,0.0
U2780,2026-02-24 16:00:00,view,0.0
U5353,2026-02-06 23:00:00,view,0.0
U2476,2026-02-01 16:00:00,view,0.0
U2098,2026-02-04 14:00:00,view,0.0
U2571,2026-01-25 13:00:00,view,0.0
U2144,2026-01-23 18:00:00,view,0.0
U1461,2026-01-13 22:00:00,view,0.0
U5823,2026-01-07 08:00:00,view,0.0
U4441,2026-01-02 11:00:00,view,0.0
U5728,2026-01-11 15:00:00,view,0.0
U3774,2026-01-16 13:00:00,add_to_cart,0.0
U2504,2026-02-17 00:00:00,view,0.0
U3066,2026-02-27 22:00:00,view,0.0
U5226,2026-01-01 06:00:00,view,0.0
U5886,2026-02-18 02:00:00,view,0.0
U4376,2026-01-02 06:00:00,view,0.0
U1983,2026-01-12 06:00:00,view,0.0
U3985,2026-01-01 13:00:00,view,0.0
U5771,2026-03-01 11:00:00,view,0.0
U2566,2026-02-27 03:00:00,view,0.0
U2076,2026-01-29 08:00:00,view,0.0
U3295,2026-02-21 16:00:00,purchase,236.62
